,Date,Close
92,2018-10-16,55.537498474121094
93,2018-10-17,55.29750061035156
94,2018-10-18,54.005001068115234
95,2018-10-19,54.82749938964844
96,2018-10-20,54.93916575113932
97,2018-10-21,55.05083211263021
98,2018-10-22,55.162498474121094
99,2018-10-23,55.682498931884766
100,2018-10-24,53.772499084472656
101,2018-10-25,54.95000076293945
102,2018-10-26,54.07500076293945
103,2018-10-27,53.73666763305664
104,2018-10-28,53.39833450317383
105,2018-10-29,53.060001373291016
106,2018-10-30,53.32500076293945
107,2018-10-31,54.71500015258789
108,2018-11-01,55.55500030517578
109,2018-11-02,51.869998931884766
110,2018-11-03,51.37916564941406
111,2018-11-04,50.88833236694336
112,2018-11-05,50.397499084472656
113,2018-11-06,50.942501068115234
114,2018-11-07,52.48749923706055
115,2018-11-08,52.122501373291016
116,2018-11-09,51.11750030517578
117,2018-11-10,50.2591667175293
118,2018-11-11,49.40083312988281
119,2018-11-12,48.54249954223633
120,2018-11-13,48.057498931884766
121,2018-11-14,46.70000076293945
122,2018-11-15,47.852500915527344
123,2018-11-16,48.38249969482422
124,2018-11-17,47.743333180745445
125,2018-11-18,47.104166666666664
126,2018-11-19,46.46500015258789
127,2018-11-20,44.244998931884766
128,2018-11-21,44.19499969482422
129,2018-11-22,43.63374900817871
130,2018-11-23,43.0724983215332
131,2018-11-24,43.26666514078776
132,2018-11-25,43.46083196004232
133,2018-11-26,43.654998779296875
134,2018-11-27,43.560001373291016
135,2018-11-28,45.23500061035156
136,2018-11-29,44.88750076293945
137,2018-11-30,44.64500045776367
138,2018-12-01,45.165000915527344
139,2018-12-02,45.685001373291016
140,2018-12-03,46.20500183105469
141,2018-12-04,44.17250061035156
142,2018-12-05,43.92625045776367
143,2018-12-06,43.68000030517578
144,2018-12-07,42.122501373291016
145,2018-12-08,42.21500142415365
146,2018-12-09,42.307501475016274
147,2018-12-10,42.400001525878906
148,2018-12-11,42.157501220703125
149,2018-12-12,42.275001525878906
150,2018-12-13,42.73749923706055
151,2018-12-14,41.369998931884766
152,2018-12-15,41.24166615804037
153,2018-12-16,41.11333338419596
154,2018-12-17,40.98500061035156
155,2018-12-18,41.51750183105469
156,2018-12-19,40.22249984741211
157,2018-12-20,39.20750045776367
158,2018-12-21,37.682498931884766
159,2018-12-22,37.35749944051107
160,2018-12-23,37.03249994913737
161,2018-12-24,36.70750045776367
162,2018-12-25,38.0
163,2018-12-26,39.29249954223633
164,2018-12-27,39.037498474121094
165,2018-12-28,39.057498931884766
166,2018-12-29,39.18333307902018
167,2018-12-30,39.3091672261556
168,2018-12-31,39.435001373291016
169,2019-01-01,39.45750045776367
170,2019-01-02,39.47999954223633
171,2019-01-03,35.54750061035156
172,2019-01-04,37.064998626708984
173,2019-01-05,37.037498474121094
174,2019-01-06,37.0099983215332
175,2019-01-07,36.98249816894531
176,2019-01-08,37.6875
177,2019-01-09,38.32749938964844
178,2019-01-10,38.45000076293945
179,2019-01-11,38.0724983215332
180,2019-01-12,37.881665547688804
181,2019-01-13,37.6908327738444
182,2019-01-14,37.5
183,2019-01-15,38.26750183105469
184,2019-01-16,38.73500061035156
185,2019-01-17,38.96500015258789
186,2019-01-18,39.20500183105469
187,2019-01-19,38.98500156402588
188,2019-01-20,38.76500129699707
189,2019-01-21,38.54500102996826
190,2019-01-22,38.32500076293945
191,2019-01-23,38.47999954223633
192,2019-01-24,38.17499923706055
193,2019-01-25,39.439998626708984
194,2019-01-26,39.31833267211914
195,2019-01-27,39.1966667175293
196,2019-01-28,39.07500076293945
197,2019-01-29,38.66999816894531
198,2019-01-30,41.3125
199,2019-01-31,41.61000061035156
200,2019-02-01,41.630001068115234
201,2019-02-02,42.02416737874349
202,2019-02-03,42.41833368937174
203,2019-02-04,42.8125
204,2019-02-05,43.54499816894531
205,2019-02-06,43.560001373291016
206,2019-02-07,42.73500061035156
207,2019-02-08,42.602500915527344
208,2019-02-09,42.520833333333336
209,2019-02-10,42.43916575113932
210,2019-02-11,42.35749816894531
211,2019-02-12,42.72249984741211
212,2019-02-13,42.54499816894531
213,2019-02-14,42.70000076293945
214,2019-02-15,42.60499954223633
215,2019-02-16,42.636874198913574
216,2019-02-17,42.66874885559082
217,2019-02-18,42.700623512268066
218,2019-02-19,42.73249816894531
219,2019-02-20,43.00749969482422
220,2019-02-21,42.76499938964844
221,2019-02-22,43.24250030517578
222,2019-02-23,43.34749984741211
223,2019-02-24,43.45249938964844
224,2019-02-25,43.557498931884766
225,2019-02-26,43.58250045776367
226,2019-02-27,43.717498779296875
227,2019-02-28,43.287498474121094
228,2019-03-01,43.74250030517578
229,2019-03-02,43.815834045410156
230,2019-03-03,43.88916778564453
231,2019-03-04,43.962501525878906
232,2019-03-05,43.88249969482422
233,2019-03-06,43.630001068115234
234,2019-03-07,43.125
235,2019-03-08,43.227500915527344
236,2019-03-09,43.72666676839193
237,2019-03-10,44.22583262125651
238,2019-03-11,44.724998474121094
239,2019-03-12,45.227500915527344
240,2019-03-13,45.4275016784668
241,2019-03-14,45.932498931884766
242,2019-03-15,46.529998779296875
243,2019-03-16,46.688332875569664
244,2019-03-17,46.846666971842446
245,2019-03-18,47.005001068115234
246,2019-03-19,46.63249969482422
247,2019-03-20,47.040000915527344
248,2019-03-21,48.772499084472656
249,2019-03-22,47.76250076293945
250,2019-03-23,47.570000966389976
251,2019-03-24,47.37750116984049
252,2019-03-25,47.185001373291016
253,2019-03-26,46.6974983215332
254,2019-03-27,47.11750030517578
255,2019-03-28,47.18000030517578
256,2019-03-29,47.48749923706055
257,2019-03-30,47.59499994913737
258,2019-03-31,47.702500661214195
259,2019-04-01,47.810001373291016
260,2019-04-02,48.505001068115234
261,2019-04-03,48.837501525878906
262,2019-04-04,48.92250061035156
263,2019-04-05,49.25
264,2019-04-06,49.50833384195963
265,2019-04-07,49.76666768391927
266,2019-04-08,50.025001525878906
267,2019-04-09,49.875
268,2019-04-10,50.154998779296875
269,2019-04-11,49.73749923706055
270,2019-04-12,49.717498779296875
271,2019-04-13,49.74749883015951
272,2019-04-14,49.77749888102213
273,2019-04-15,49.807498931884766
274,2019-04-16,49.8125
275,2019-04-17,50.782501220703125
276,2019-04-18,50.96500015258789
277,2019-04-19,51.00687503814697
278,2019-04-20,51.048749923706055
279,2019-04-21,51.09062480926514
280,2019-04-22,51.13249969482422
281,2019-04-23,51.869998931884766
282,2019-04-24,51.790000915527344
283,2019-04-25,51.31999969482422
284,2019-04-26,51.07500076293945
285,2019-04-27,51.100833892822266
286,2019-04-28,51.12666702270508
287,2019-04-29,51.15250015258789
288,2019-04-30,50.16749954223633
289,2019-05-01,52.630001068115234
290,2019-05-02,52.287498474121094
291,2019-05-03,52.9375
292,2019-05-04,52.664999643961586
293,2019-05-05,52.39249928792318
294,2019-05-06,52.119998931884766
295,2019-05-07,50.71500015258789
296,2019-05-08,50.724998474121094
297,2019-05-09,50.18000030517578
298,2019-05-10,49.29499816894531
299,2019-05-11,48.33999888102213
300,2019-05-12,47.38499959309896
301,2019-05-13,46.43000030517578
302,2019-05-14,47.165000915527344
303,2019-05-15,47.72999954223633
304,2019-05-16,47.52000045776367
305,2019-05-17,47.25
306,2019-05-18,46.75749969482422
307,2019-05-19,46.26499938964844
308,2019-05-20,45.772499084472656
309,2019-05-21,46.650001525878906
310,2019-05-22,45.69499969482422
311,2019-05-23,44.915000915527344
312,2019-05-24,44.74250030517578
313,2019-05-25,44.69624996185303
314,2019-05-26,44.64999961853027
315,2019-05-27,44.60374927520752
316,2019-05-28,44.557498931884766
317,2019-05-29,44.345001220703125
318,2019-05-30,44.57500076293945
319,2019-05-31,43.76750183105469
320,2019-06-01,43.620001475016274
321,2019-06-02,43.47250111897787
322,2019-06-03,43.32500076293945
323,2019-06-04,44.90999984741211
324,2019-06-05,45.6349983215332
325,2019-06-06,46.30500030517578
326,2019-06-07,47.537498474121094
327,2019-06-08,47.73999913533529
328,2019-06-09,47.94249979654948
329,2019-06-10,48.14500045776367
330,2019-06-11,48.70249938964844
331,2019-06-12,48.54750061035156
332,2019-06-13,48.537498474121094
333,2019-06-14,48.185001373291016
334,2019-06-15,48.28083419799805
335,2019-06-16,48.37666702270508
336,2019-06-17,48.47249984741211
337,2019-06-18,49.61249923706055
338,2019-06-19,49.467498779296875
339,2019-06-20,49.8650016784668
340,2019-06-21,49.69499969482422
341,2019-06-22,49.6783332824707
342,2019-06-23,49.66166687011719
343,2019-06-24,49.64500045776367
344,2019-06-25,48.89250183105469
345,2019-06-26,49.95000076293945
346,2019-06-27,49.935001373291016
347,2019-06-28,49.47999954223633
348,2019-06-29,49.78249994913737
349,2019-06-30,50.085000356038414
350,2019-07-01,50.38750076293945
351,2019-07-02,50.682498931884766
352,2019-07-03,51.102500915527344
353,2019-07-04,51.079999923706055
354,2019-07-05,51.057498931884766
355,2019-07-06,50.70666631062826
356,2019-07-07,50.35583368937174
357,2019-07-08,50.005001068115234
358,2019-07-09,50.310001373291016
359,2019-07-10,50.807498931884766
360,2019-07-11,50.4375
361,2019-07-12,50.82500076293945
362,2019-07-13,50.9841677347819
363,2019-07-14,51.14333470662435
364,2019-07-15,51.3025016784668
365,2019-07-16,51.125
366,2019-07-17,50.837501525878906
367,2019-07-18,51.415000915527344
368,2019-07-19,50.647499084472656
369,2019-07-20,51.03333282470703
370,2019-07-21,51.419166564941406
371,2019-07-22,51.80500030517578
372,2019-07-23,52.209999084472656
373,2019-07-24,52.16749954223633
374,2019-07-25,51.755001068115234
375,2019-07-26,51.935001373291016
376,2019-07-27,52.096666971842446
377,2019-07-28,52.25833257039388
378,2019-07-29,52.41999816894531
379,2019-07-30,52.19499969482422
380,2019-07-31,53.2599983215332
381,2019-08-01,52.10749816894531
382,2019-08-02,51.005001068115234
383,2019-08-03,50.11500040690104
384,2019-08-04,49.22499974568685
385,2019-08-05,48.334999084472656
386,2019-08-06,49.25
387,2019-08-07,49.7599983215332
388,2019-08-08,50.85749816894531
389,2019-08-09,50.247501373291016
390,2019-08-10,50.20500055948893
391,2019-08-11,50.16249974568685
392,2019-08-12,50.119998931884766
393,2019-08-13,52.24250030517578
394,2019-08-14,50.6875
395,2019-08-15,50.435001373291016
396,2019-08-16,51.625
397,2019-08-17,51.94583384195963
398,2019-08-18,52.26666768391927
399,2019-08-19,52.587501525878906
400,2019-08-20,52.59000015258789
401,2019-08-21,53.15999984741211
402,2019-08-22,53.1150016784668
403,2019-08-23,50.65999984741211
404,2019-08-24,50.98083368937174
405,2019-08-25,51.30166753133138
406,2019-08-26,51.622501373291016
407,2019-08-27,51.040000915527344
408,2019-08-28,51.38249969482422
409,2019-08-29,52.252498626708984
410,2019-08-30,52.185001373291016
411,2019-08-31,51.9950008392334
412,2019-09-01,51.80500030517578
413,2019-09-02,51.614999771118164
414,2019-09-03,51.42499923706055
415,2019-09-04,52.29750061035156
416,2019-09-05,53.31999969482422
417,2019-09-06,53.314998626708984
418,2019-09-07,53.3908322652181
419,2019-09-08,53.46666590372721
420,2019-09-09,53.54249954223633
421,2019-09-10,54.17499923706055
422,2019-09-11,55.897499084472656
423,2019-09-12,55.772499084472656
424,2019-09-13,54.6875
425,2019-09-14,54.78333282470703
426,2019-09-15,54.87916564941406
427,2019-09-16,54.974998474121094
428,2019-09-17,55.17499923706055
429,2019-09-18,55.692501068115234
430,2019-09-19,55.2400016784668
431,2019-09-20,54.432498931884766
432,2019-09-21,54.51499938964844
433,2019-09-22,54.59749984741211
434,2019-09-23,54.68000030517578
435,2019-09-24,54.41999816894531
436,2019-09-25,55.25749969482422
437,2019-09-26,54.97249984741211
438,2019-09-27,54.70500183105469
439,2019-09-28,55.134167989095054
440,2019-09-29,55.563334147135414
441,2019-09-30,55.99250030517578
442,2019-10-01,56.147499084472656
443,2019-10-02,54.7400016784668
444,2019-10-03,55.20500183105469
445,2019-10-04,56.752498626708984
446,2019-10-05,56.756665547688804
447,2019-10-06,56.76083246866862
448,2019-10-07,56.76499938964844
449,2019-10-08,56.099998474121094
450,2019-10-09,56.75749969482422
451,2019-10-10,57.522499084472656
452,2019-10-11,59.0525016784668
453,2019-10-12,59.02416737874349
454,2019-10-13,58.99583307902018
455,2019-10-14,58.967498779296875
456,2019-10-15,58.83000183105469
457,2019-10-16,58.592498779296875
458,2019-10-17,58.81999969482422
459,2019-10-18,59.102500915527344
460,2019-10-19,59.444166819254555
461,2019-10-20,59.78583272298177
462,2019-10-21,60.127498626708984
463,2019-10-22,59.9900016784668
464,2019-10-23,60.79499816894531
465,2019-10-24,60.89500045776367
466,2019-10-25,61.64500045776367
467,2019-10-26,61.850833892822266
468,2019-10-27,62.05666732788086
469,2019-10-28,62.26250076293945
470,2019-10-29,60.8224983215332
471,2019-10-30,60.814998626708984
472,2019-10-31,62.189998626708984
473,2019-11-01,63.95500183105469
474,2019-11-02,64.09500122070312
475,2019-11-03,64.23500061035156
476,2019-11-04,64.375
477,2019-11-05,64.28250122070312
478,2019-11-06,64.30999755859375
479,2019-11-07,64.85749816894531
480,2019-11-08,65.03500366210938
481,2019-11-09,65.20667012532552
482,2019-11-10,65.37833658854167
483,2019-11-11,65.55000305175781
484,2019-11-12,65.48999786376953
485,2019-11-13,66.11750030517578
486,2019-11-14,65.66000366210938
487,2019-11-15,66.44000244140625
488,2019-11-16,66.55166880289714
489,2019-11-17,66.66333516438802
490,2019-11-18,66.7750015258789
491,2019-11-19,66.57250213623047
492,2019-11-20,65.79750061035156
493,2019-11-21,65.50250244140625
494,2019-11-22,65.44499969482422
495,2019-11-23,65.82749938964844
496,2019-11-24,66.20999908447266
497,2019-11-25,66.59249877929688
498,2019-11-26,66.07250213623047
499,2019-11-27,66.95999908447266
500,2019-11-28,66.88624954223633
501,2019-11-29,66.8125
502,2019-11-30,66.55500030517578
503,2019-12-01,66.29750061035156
504,2019-12-02,66.04000091552734
505,2019-12-03,64.86250305175781
506,2019-12-04,65.43499755859375
507,2019-12-05,66.3949966430664
508,2019-12-06,67.67749786376953
509,2019-12-07,67.36166636149089
510,2019-12-08,67.04583485921223
511,2019-12-09,66.7300033569336
512,2019-12-10,67.12000274658203
513,2019-12-11,67.69249725341797
514,2019-12-12,67.86499786376953
515,2019-12-13,68.7874984741211
516,2019-12-14,69.17999776204427
517,2019-12-15,69.57249704996745
518,2019-12-16,69.96499633789062
519,2019-12-17,70.10250091552734
520,2019-12-18,69.93499755859375
521,2019-12-19,70.00499725341797
522,2019-12-20,69.86000061035156
523,2019-12-21,70.24000040690105
524,2019-12-22,70.62000020345052
525,2019-12-23,71.0
526,2019-12-24,71.06749725341797
527,2019-12-25,71.77249908447266
528,2019-12-26,72.47750091552734
529,2019-12-27,72.44999694824219
530,2019-12-28,72.59333038330078
531,2019-12-29,72.73666381835938
532,2019-12-30,72.87999725341797
533,2019-12-31,73.4124984741211
534,2020-01-01,74.25
535,2020-01-02,75.0875015258789
536,2020-01-03,74.35749816894531
537,2020-01-04,74.55499776204427
538,2020-01-05,74.75249735514323
539,2020-01-06,74.94999694824219
540,2020-01-07,74.59750366210938
541,2020-01-08,75.79750061035156
542,2020-01-09,77.40750122070312
543,2020-01-10,77.5824966430664
544,2020-01-11,78.13499704996745
545,2020-01-12,78.68749745686848
546,2020-01-13,79.23999786376953
547,2020-01-14,78.16999816894531
548,2020-01-15,77.83499908447266
549,2020-01-16,78.80999755859375
550,2020-01-17,79.68250274658203
551,2020-01-18,79.5475025177002
552,2020-01-19,79.41250228881836
553,2020-01-20,79.27750205993652
554,2020-01-21,79.14250183105469
555,2020-01-22,79.42500305175781
556,2020-01-23,79.80750274658203
557,2020-01-24,79.57749938964844
558,2020-01-25,78.79750061035156
559,2020-01-26,78.01750183105469
560,2020-01-27,77.23750305175781
561,2020-01-28,79.42250061035156
562,2020-01-29,81.08499908447266
563,2020-01-30,80.96749877929688
564,2020-01-31,77.37750244140625
565,2020-02-01,77.30666859944661
566,2020-02-02,77.23583475748698
567,2020-02-03,77.16500091552734
568,2020-02-04,79.7125015258789
569,2020-02-05,80.36250305175781
570,2020-02-06,81.30249786376953
571,2020-02-07,80.00749969482422
572,2020-02-08,80.13416544596355
573,2020-02-09,80.26083119710286
574,2020-02-10,80.38749694824219
575,2020-02-11,79.90249633789062
576,2020-02-12,81.80000305175781
577,2020-02-13,81.21749877929688
578,2020-02-14,81.23750305175781
579,2020-02-15,80.86562728881836
580,2020-02-16,80.4937515258789
581,2020-02-17,80.12187576293945
582,2020-02-18,79.75
583,2020-02-19,80.90499877929688
584,2020-02-20,80.07499694824219
585,2020-02-21,78.26249694824219
586,2020-02-22,77.02333068847656
587,2020-02-23,75.78416442871094
588,2020-02-24,74.54499816894531
589,2020-02-25,72.0199966430664
590,2020-02-26,73.1624984741211
591,2020-02-27,68.37999725341797
592,2020-02-28,68.33999633789062
593,2020-02-29,70.46083068847656
594,2020-03-01,72.5816650390625
595,2020-03-02,74.70249938964844
596,2020-03-03,72.33000183105469
597,2020-03-04,75.68499755859375
598,2020-03-05,73.2300033569336
599,2020-03-06,72.25749969482422
600,2020-03-07,70.35250091552734
601,2020-03-08,68.44750213623047
602,2020-03-09,66.5425033569336
603,2020-03-10,71.33499908447266
604,2020-03-11,68.85749816894531
605,2020-03-12,62.057498931884766
606,2020-03-13,69.49250030517578
607,2020-03-14,66.51250076293945
608,2020-03-15,63.532501220703125
609,2020-03-16,60.5525016784668
610,2020-03-17,63.21500015258789
611,2020-03-18,61.66749954223633
612,2020-03-19,61.19499969482422
613,2020-03-20,57.310001373291016
614,2020-03-21,56.90416717529297
615,2020-03-22,56.49833297729492
616,2020-03-23,56.092498779296875
617,2020-03-24,61.720001220703125
618,2020-03-25,61.380001068115234
619,2020-03-26,64.61000061035156
620,2020-03-27,61.935001373291016
621,2020-03-28,62.52416737874349
622,2020-03-29,63.11333338419596
623,2020-03-30,63.70249938964844
624,2020-03-31,63.5724983215332
625,2020-04-01,60.227500915527344
626,2020-04-02,61.23249816894531
627,2020-04-03,60.352500915527344
628,2020-04-04,62.10750071207682
629,2020-04-05,63.862500508626304
630,2020-04-06,65.61750030517578
631,2020-04-07,64.85749816894531
632,2020-04-08,66.51750183105469
633,2020-04-09,66.99749755859375
634,2020-04-10,67.32624816894531
635,2020-04-11,67.65499877929688
636,2020-04-12,67.98374938964844
637,2020-04-13,68.3125
638,2020-04-14,71.76249694824219
639,2020-04-15,71.10749816894531
640,2020-04-16,71.67250061035156
641,2020-04-17,70.69999694824219
642,2020-04-18,70.21083068847656
643,2020-04-19,69.72166442871094
644,2020-04-20,69.23249816894531
645,2020-04-21,67.09249877929688
646,2020-04-22,69.0250015258789
647,2020-04-23,68.75749969482422
648,2020-04-24,70.74250030517578
649,2020-04-25,70.75916798909505
650,2020-04-26,70.77583567301433
651,2020-04-27,70.7925033569336
652,2020-04-28,69.6449966430664
653,2020-04-29,71.93250274658203
654,2020-04-30,73.44999694824219
655,2020-05-01,72.26750183105469
656,2020-05-02,72.60833485921223
657,2020-05-03,72.9491678873698
658,2020-05-04,73.29000091552734
659,2020-05-05,74.38999938964844
660,2020-05-06,75.15750122070312
661,2020-05-07,75.93499755859375
662,2020-05-08,77.53250122070312
663,2020-05-09,77.93916829427083
664,2020-05-10,78.34583536783855
665,2020-05-11,78.75250244140625
666,2020-05-12,77.85250091552734
667,2020-05-13,76.9124984741211
668,2020-05-14,77.38500213623047
669,2020-05-15,76.92749786376953
670,2020-05-16,77.5316645304362
671,2020-05-17,78.13583119710286
672,2020-05-18,78.73999786376953
673,2020-05-19,78.28500366210938
674,2020-05-20,79.80750274658203
675,2020-05-21,79.2125015258789
676,2020-05-22,79.72250366210938
677,2020-05-23,79.58750343322754
678,2020-05-24,79.4525032043457
679,2020-05-25,79.31750297546387
680,2020-05-26,79.18250274658203
681,2020-05-27,79.52749633789062
682,2020-05-28,79.5625
683,2020-05-29,79.48500061035156
684,2020-05-30,79.81083424886067
685,2020-05-31,80.1366678873698
686,2020-06-01,80.4625015258789
687,2020-06-02,80.83499908447266
688,2020-06-03,81.27999877929688
689,2020-06-04,80.58000183105469
690,2020-06-05,82.875
691,2020-06-06,83.03833262125652
692,2020-06-07,83.20166524251302
693,2020-06-08,83.36499786376953
694,2020-06-09,85.99749755859375
695,2020-06-10,88.20999908447266
696,2020-06-11,83.9749984741211
697,2020-06-12,84.69999694824219
698,2020-06-13,85.04916381835938
699,2020-06-14,85.39833068847656
700,2020-06-15,85.74749755859375
701,2020-06-16,88.0199966430664
702,2020-06-17,87.89749908447266
703,2020-06-18,87.93250274658203
704,2020-06-19,87.43000030517578
705,2020-06-20,88.19249979654948
706,2020-06-21,88.95499928792317
707,2020-06-22,89.71749877929688
708,2020-06-23,91.63249969482422
709,2020-06-24,90.01499938964844
710,2020-06-25,91.20999908447266
711,2020-06-26,88.40750122070312
712,2020-06-27,89.08666737874348
713,2020-06-28,89.76583353678386
714,2020-06-29,90.44499969482422
715,2020-06-30,91.19999694824219
716,2020-07-01,91.02749633789062
717,2020-07-02,91.02749633789062
718,2020-07-03,91.6362476348877
719,2020-07-04,92.24499893188477
720,2020-07-05,92.85375022888184
721,2020-07-06,93.4625015258789
722,2020-07-07,93.17250061035156
723,2020-07-08,95.34249877929688
724,2020-07-09,95.75250244140625
725,2020-07-10,95.91999816894531
726,2020-07-11,95.77249908447266
727,2020-07-12,95.625
728,2020-07-13,95.47750091552734
729,2020-07-14,97.05750274658203
730,2020-07-15,97.7249984741211
731,2020-07-16,96.52249908447266
732,2020-07-17,96.32749938964844
733,2020-07-18,97.00416564941406
734,2020-07-19,97.68083190917969
735,2020-07-20,98.35749816894531
736,2020-07-21,97.0
737,2020-07-22,97.27249908447266
738,2020-07-23,92.84500122070312
739,2020-07-24,92.61499786376953
740,2020-07-25,93.34666442871094
741,2020-07-26,94.07833099365234
742,2020-07-27,94.80999755859375
743,2020-07-28,93.25250244140625
744,2020-07-29,95.04000091552734
745,2020-07-30,96.19000244140625
746,2020-07-31,106.26000213623047
747,2020-08-01,107.15250142415364
748,2020-08-02,108.04500071207683
749,2020-08-03,108.9375
750,2020-08-04,109.66500091552734
751,2020-08-05,110.0625
752,2020-08-06,113.90249633789062
753,2020-08-07,111.11250305175781
754,2020-08-08,111.65083567301433
755,2020-08-09,112.18916829427083
756,2020-08-10,112.72750091552734
757,2020-08-11,109.375
758,2020-08-12,113.01000213623047
759,2020-08-13,115.01000213623047
760,2020-08-14,114.90750122070312
761,2020-08-15,114.80750020345052
762,2020-08-16,114.70749918619792
763,2020-08-17,114.60749816894531
764,2020-08-18,115.5625
765,2020-08-19,115.7074966430664
766,2020-08-20,118.2750015258789
767,2020-08-21,124.37000274658203
768,2020-08-22,124.86583455403645
769,2020-08-23,125.36166636149089
770,2020-08-24,125.85749816894531
771,2020-08-25,124.82499694824219
772,2020-08-26,126.52249908447266
773,2020-08-27,125.01000213623047
774,2020-08-28,124.80750274658203
775,2020-08-29,126.2183329264323
776,2020-08-30,127.62916310628255
777,2020-08-31,129.0399932861328
778,2020-09-01,134.17999267578125
779,2020-09-02,131.39999389648438
780,2020-09-03,120.87999725341797
781,2020-09-04,120.95999908447266
782,2020-09-05,118.92499923706055
783,2020-09-06,116.88999938964844
784,2020-09-07,114.85499954223633
785,2020-09-08,112.81999969482422
786,2020-09-09,117.31999969482422
787,2020-09-10,113.48999786376953
788,2020-09-11,112.0
789,2020-09-12,113.12000020345052
790,2020-09-13,114.24000040690105
791,2020-09-14,115.36000061035156
792,2020-09-15,115.54000091552734
793,2020-09-16,112.12999725341797
794,2020-09-17,110.33999633789062
795,2020-09-18,106.83999633789062
796,2020-09-19,107.91999816894531
797,2020-09-20,109.0
798,2020-09-21,110.08000183105469
799,2020-09-22,111.80999755859375
800,2020-09-23,107.12000274658203
801,2020-09-24,108.22000122070312
802,2020-09-25,112.27999877929688
803,2020-09-26,113.17333221435547
804,2020-09-27,114.06666564941406
805,2020-09-28,114.95999908447266
806,2020-09-29,114.08999633789062
807,2020-09-30,115.80999755859375
808,2020-10-01,116.79000091552734
809,2020-10-02,113.0199966430664
810,2020-10-03,114.17999776204427
811,2020-10-04,115.33999888102214
812,2020-10-05,116.5
813,2020-10-06,113.16000366210938
814,2020-10-07,115.08000183105469
815,2020-10-08,114.97000122070312
816,2020-10-09,116.97000122070312
817,2020-10-10,119.44666798909505
818,2020-10-11,121.92333475748698
819,2020-10-12,124.4000015258789
820,2020-10-13,121.0999984741211
821,2020-10-14,121.19000244140625
822,2020-10-15,120.70999908447266
823,2020-10-16,119.0199966430664
824,2020-10-17,118.0066655476888
825,2020-10-18,116.9933344523112
826,2020-10-19,115.9800033569336
827,2020-10-20,117.51000213623047
828,2020-10-21,116.87000274658203
829,2020-10-22,115.75
